0.435	0.7827	0.0198	1
0.4375	0.7996	0.0177	1
0.44	0.7936	0.0162	1
0.4425	0.8237	0.0145	1
0.445	0.8284	0.013	1
0.4475	0.822	0.0118	1
0.45	0.8298	0.0107	1
0.4525	0.8582	0.0105	1
0.455	0.868	0.0101	1
0.4575	0.8531	0.0094	1
0.46	0.8716	0.0083	1
0.4625	0.8755	0.0078	1
0.465	0.8649	0.0073	1
0.4675	0.8805	0.007	1
0.47	0.8903	0.0068	1
0.4725	0.8903	0.0064	1
0.475	0.8893	0.006	1
0.4775	0.8869	0.0056	1
0.48	0.8937	0.0054	1
0.4825	0.8991	0.0051	1
0.485	0.9076	0.0049	1
0.4875	0.9063	0.0047	1
0.49	0.9224	0.0048	1
0.4925	0.9148	0.0046	1
0.495	0.9059	0.0043	1
0.4975	0.9207	0.0042	1
0.5	0.9192	0.0039	1
0.5025	0.9269	0.0038	1
0.505	0.9404	0.0043	1
0.5075	0.9416	0.0037	1
0.51	0.9423	0.0036	1
0.5125	0.9485	0.0035	1
0.515	0.9482	0.0034	1
0.5175	0.9548	0.0033	1
0.52	0.9614	0.0033	1
0.5225	0.9658	0.0033	1
0.525	0.9626	0.0036	1
0.5275	0.9725	0.0031	1
0.53	0.9734	0.0029	1
0.5325	0.9779	0.0029	1
0.535	0.9781	0.0028	1
0.5375	0.9804	0.0027	1
0.54	0.9944	0.0026	1
0.5425	0.9933	0.0026	1
0.545	0.9922	0.0025	1
0.5475	0.9997	0.0025	1
0.55	0.9995	0.0024	1
0.5525	1.0011	0.0024	1
0.555	1.0098	0.0023	1
0.5575	1.0103	0.0023	1
0.56	1.0094	0.0022	1
0.5625	1.0177	0.0022	1
0.565	1.0234	0.0022	1
0.5675	1.0224	0.0022	1
0.57	1.0239	0.0021	1
0.5725	1.0318	0.0021	1
0.575	1.0299	0.0021	1
0.5775	1.0354	0.0021	1
0.58	1.032	0.002	1
0.5825	1.0376	0.002	1
0.585	1.0396	0.002	1
0.5875	1.0439	0.002	1
0.59	1.0405	0.002	1
0.5925	1.0449	0.002	1
0.595	1.0479	0.002	1
0.5975	1.0496	0.002	1
0.6	1.0491	0.0019	1
0.6025	1.0509	0.0019	1
0.605	1.0581	0.0019	1
0.6075	1.0606	0.0019	1
0.61	1.0619	0.0018	1
0.6125	1.0655	0.0018	1
0.615	1.0703	0.0018	1
0.6175	1.0746	0.0018	1
0.62	1.0776	0.0018	1
0.6225	1.0788	0.0018	1
0.625	1.0777	0.0017	1
0.6275	1.0838	0.0017	1
0.63	1.0882	0.0017	1
0.6325	1.0954	0.0017	1
0.635	1.0947	0.0017	1
0.6375	1.0968	0.0017	1
0.64	1.0965	0.0017	1
0.6425	1.1004	0.0017	1
0.645	1.1039	0.0017	1
0.6475	1.1052	0.0017	1
0.65	1.1053	0.0017	1
0.6525	1.1072	0.0017	1
0.655	1.1138	0.0018	1
0.6575	1.1148	0.0018	1
0.66	1.116	0.0017	1
0.6625	1.1192	0.0017	1
0.665	1.1182	0.0016	1
0.6675	1.1229	0.0016	1
0.67	1.127	0.0016	1
0.6725	1.1296	0.0016	1
0.675	1.1307	0.0016	1
0.6775	1.1346	0.0016	1
0.68	1.1402	0.0016	1
0.6825	1.1391	0.0016	1
0.685	1.1424	0.0016	1
